"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 31 10:00:57 BRST 2021","Fri Dec 31 10:00:57 BRST 2021","12","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_t84kx1f5bfqb","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_t84kx1f5bfqb","test_1jia1s56jz90j_readcharge","test_1jia1s56jz90j_readcharge",""
"passed","Fri Dec 31 09:53:22 BRST 2021","Fri Dec 31 09:53:22 BRST 2021","17","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","test_1hbaf7vt35ysj_updatecharge","test_1hbaf7vt35ysj_updatecharge",""
"passed","Fri Dec 31 09:47:52 BRST 2021","Fri Dec 31 09:47:52 BRST 2021","17","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ien7vzmp20rm","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ien7vzmp20rm","test_1iupyru0io8j4_deletecharge","test_1iupyru0io8j4_deletecharge",""
"passed","Fri Dec 31 09:54:55 BRST 2021","Fri Dec 31 09:54:55 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_r1a14w4jkmsh","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_r1a14w4jkmsh","test_1iexso4qhaxx2_readcharge","test_1iexso4qhaxx2_readcharge",""
"failed","Fri Dec 31 10:02:50 BRST 2021","Fri Dec 31 10:02:50 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ts4o1v23f9lw","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ts4o1v23f9lw","test_t4cc1o33w2t5_createcharge","test_t4cc1o33w2t5_createcharge",""
"passed","Fri Dec 31 10:04:34 BRST 2021","Fri Dec 31 10:04:34 BRST 2021","12","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","test_skvl2cx6jyw2_deletecharge","test_skvl2cx6jyw2_deletecharge",""
"passed","Fri Dec 31 10:01:42 BRST 2021","Fri Dec 31 10:01:42 BRST 2021","12","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_t84kx1f5bfqb","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_t84kx1f5bfqb","test_s18w1n1oclkk_readcharge","test_s18w1n1oclkk_readcharge",""
"failed","Fri Dec 31 10:05:27 BRST 2021","Fri Dec 31 10:05:27 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1k1wpkn45e5o1","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1k1wpkn45e5o1","test_rhocnbxui6uu_updatecharge","test_rhocnbxui6uu_updatecharge",""
"passed","Fri Dec 31 09:56:06 BRST 2021","Fri Dec 31 09:56:06 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_r1a14w4jkmsh","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_r1a14w4jkmsh","test_vbbvkewm32as_deletecharge","test_vbbvkewm32as_deletecharge",""
"failed","Fri Dec 31 10:05:52 BRST 2021","Fri Dec 31 10:05:52 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1k1wpkn45e5o1","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1k1wpkn45e5o1","test_to52sgn148rl_createcharge","test_to52sgn148rl_createcharge",""
"passed","Fri Dec 31 09:50:42 BRST 2021","Fri Dec 31 09:50:42 BRST 2021","17","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_tnz1bfir1f7b","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_tnz1bfir1f7b","test_1hv5i5fr0xkro_deletecharge","test_1hv5i5fr0xkro_deletecharge",""
"failed","Fri Dec 31 09:53:47 BRST 2021","Fri Dec 31 09:53:48 BRST 2021","15","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","test_1jeqjdiu4fuwg_createcharge","test_1jeqjdiu4fuwg_createcharge",""
"failed","Fri Dec 31 09:58:01 BRST 2021","Fri Dec 31 09:58:01 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jicuc4t16wyu","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jicuc4t16wyu","test_1jecohvw7ob3n_createcharge","test_1jecohvw7ob3n_createcharge",""
